year,species,port,county,lob_zone,weight_type,weight,value,trip_n,harv_n
2011,Lobster American,Portland,Cumberland,F,Live Pounds,3200965.23,11114827.89,11413,199
2011,Lobster American,Prospect Harbor,Hancock,A,Live Pounds,697689,2328791.225,2102,58
2011,Lobster American,Rockland,Knox,D,Live Pounds,5365558.74,18647636.7,9247,297
2011,Lobster American,Rockport,Knox,D,Live Pounds,388664.53,1252485.812,1105,18
2011,Lobster American,Round Pond,Lincoln,D,Live Pounds,510368.71,1558569.115,2395,42
2011,Lobster American,Saco,York,G,Live Pounds,70201.3,250551.225,506,17
2011,Lobster American,Scarborough,Cumberland,G,Live Pounds,411376.02,1390402.21,2832,40
2011,Lobster American,Sebasco,Sagadahoc,F,Live Pounds,42915,120352.55,62,6
2011,Lobster American,South Bristol,Lincoln,E,Live Pounds,1486807.65,4650300.72,6285,105
2011,Lobster American,South Thomaston,Knox,D,Live Pounds,467402.06,1539832.3,1178,24
2011,Lobster American,Southport,Lincoln,E,Live Pounds,409370.5,1317955.56,2295,35
2011,Lobster American,Southwest Harbor,Hancock,B,Live Pounds,1934349.09,6737146.307,4788,122
2011,Lobster American,Spruce Head,Knox,D,Live Pounds,3793805.56,10787584.86,9759,184
2011,Lobster American,St. George,Knox,D,Live Pounds,107679.3,379006.62,175,7
2011,Lobster American,Steuben,Washington,A,Live Pounds,1496817.95,4687509.185,4077,79
2011,Lobster American,Stockton Springs,Waldo,D,Live Pounds,61277.16,208075.021,81,7
2011,Lobster American,Stonington,Hancock,C,Live Pounds,15571523.32,48224275.65,29582,414
2011,Lobster American,Sullivan,Hancock,B,Live Pounds,156964,552337.6,544,10
2011,Lobster American,Swans Island,Hancock,B,Live Pounds,2184196.81,7188272.933,5221,92
2011,Lobster American,Tenants Harbor,Knox,D,Live Pounds,2309063.46,6508024.175,5803,95
2011,Lobster American,Tremont,Hancock,B,Live Pounds,332483.78,1224923.13,231,5
2011,Lobster American,Trenton,Hancock,B,Live Pounds,81565,269267.67,225,27
2011,Lobster American,Vinalhaven,Knox,C,Live Pounds,5498650.85,16686985.44,11904,195
2011,Lobster American,Wells,York,G,Live Pounds,41715.79,144044.413,259,10
2011,Lobster American,Winter Harbor,Hancock,B,Live Pounds,1427777,4321574.75,3467,43
2011,Lobster American,Yarmouth,Cumberland,F,Live Pounds,35891.3,135092.145,167,7
2011,Lobster American,York,York,G,Live Pounds,567989.42,2037512.67,1463,29
2011,Mackerel Atlantic,Portland,Cumberland,F,Live Pounds,197581,33133.097,50,11
2011,Monkfish,Portland,Cumberland,F,Live Pounds,367045.92,399328.964,622,35
2011,Mussel Blue Sea,Hancock,Hancock,B,Live Pounds,466129.74,271047.769,450,3
2011,Mussel Blue Sea,Harpswell,Cumberland,F,Live Pounds,7567.05,7654.5,36,7
2011,Mussel Blue Sea,Jonesport,Washington,A,Live Pounds,9231301.8,661022.75,643,6
2011,Mussel Blue Sea,Other Maine,Not-Specified,UK,Live Pounds,6126726.62,1029653.5,834,17
2011,Oyster Eastern / American,Brooksville,Hancock,C,Live Pounds,40648.92,93705.52,174,4
2011,Oyster Eastern / American,Damariscotta,Lincoln,E,Live Pounds,225153.02,519413.98,270,12
2011,Oyster Eastern / American,Harpswell,Cumberland,F,Live Pounds,11580.3,9727.75,24,8
2011,Oyster Eastern / American,Newcastle,Lincoln,E,Live Pounds,57471.01,155248.14,83,3
2011,Oyster Eastern / American,Other Maine,Not-Specified,UK,Live Pounds,261989.28,459620.51,549,27
2011,Oyster European Flat,Other Maine,Not-Specified,UK,Live Pounds,6572.59,21682.9,83,20
2011,Periwinkle Common,Jonesport,Washington,A,Live Pounds,180719.14,151242.125,1128,113
2011,Periwinkle Common,Lubec,Washington,A,Live Pounds,390815.23,364649.745,5332,195
2011,Periwinkle Common,Other Maine,Not-Specified,UK,Live Pounds,359854.42,338345.6,3705,338
2011,Periwinkle Common,South Bristol,Lincoln,E,Live Pounds,9580.64,8318.75,132,27
2011,Plaice American (Dab),Portland,Cumberland,F,Live Pounds,92077,142873.598,424,32
2011,Pollock,Other Maine,Not-Specified,UK,Live Pounds,334376.95,281914.624,422,20
2011,Pollock,Portland,Cumberland,F,Live Pounds,1990498.3,1637937.646,661,36
2011,Redfish Acadian Ocean Perch,Portland,Cumberland,F,Live Pounds,113387,86643.875,436,35
2011,Rockweed,Other Maine,Not-Specified,UK,Live Pounds,14634755,489091.53,1500,37
2011,Sandworms,Addison,Washington,A,Live Pounds,23194.29,111627.07,1034,48
2011,Sandworms,Beals,Washington,A,Live Pounds,64199.49,277504.32,2186,47
2011,Sandworms,Hancock,Hancock,B,Live Pounds,13089.86,67803.75,330,24
2011,Sandworms,Harrington,Washington,A,Live Pounds,15395.8,73913.07,515,35
2011,Sandworms,Jonesport,Washington,A,Live Pounds,10614.23,51072.35,368,34
2011,Sandworms,Milbridge,Washington,A,Live Pounds,276.34,1335.35,11,7
2011,Sandworms,Other Maine,Not-Specified,UK,Live Pounds,54579.54,316853.22,2058,57
2011,Sandworms,Sorrento,Hancock,B,Live Pounds,593.94,3018.3,20,15
2011,Sandworms,Trenton,Hancock,B,Live Pounds,11519.65,59848.5,278,31
2011,Sandworms,Wiscasset,Lincoln,E,Live Pounds,2721.98,16342.65,129,12
2011,Sandworms,Woolwich,Sagadahoc,E,Live Pounds,50533.32,303225.6,1809,36
2011,Scallop Sea,Blue Hill,Hancock,C,Meat Pounds,4316,53855.75,91,14
2011,Scallop Sea,Brooklin,Hancock,C,Meat Pounds,405,3796.65,14,3
2011,Scallop Sea,Harpswell,Cumberland,F,Meat Pounds,736,7341.9,34,4
2011,Scallop Sea,Jonesport,Washington,A,Meat Pounds,41649,395007.645,604,77
2011,Scallop Sea,Lubec,Washington,A,Meat Pounds,24395,238383.895,282,61
2011,Scallop Sea,Milbridge,Washington,A,Meat Pounds,2301,21241.25,47,11
2011,Scallop Sea,Mount Desert,Hancock,B,Meat Pounds,867,8844.025,23,4
2011,Scallop Sea,Northeast Harbor,Hancock,B,Meat Pounds,1423,17257.09,18,4
2011,Scallop Sea,Other Hancock,Hancock,UK,Meat Pounds,3733,33662.75,73,24
2011,Scallop Sea,Other Maine,Not-Specified,UK,Meat Pounds,56285.48259,587485.534,781,133
2011,Scallop Sea,Pembroke,Washington,A,Meat Pounds,21194,202369.95,223,42
2011,Scallop Sea,Portland,Cumberland,F,Meat Pounds,3402,28233.05,55,6
2011,Scallop Sea,Spruce Head,Knox,D,Meat Pounds,7119,71360.615,120,9
2011,Scallop Sea,Stonington,Hancock,C,Meat Pounds,7274,78934,180,24
2011,Sea Urchin,Ellsworth,Hancock,B,Live Pounds,501109,990583.46,922,164
2011,Sea Urchin,Jonesport,Washington,A,Live Pounds,336685,736271.04,506,80
2011,Sea Urchin,Lubec,Washington,A,Live Pounds,783208,1698458.52,1355,159
2011,Sea Urchin,Other Maine,Not-Specified,UK,Live Pounds,705899,1526467.07,1087,209
2011,Sea Urchin,Tenants Harbor,Knox,D,Live Pounds,80173,161574.5,190,24
2011,Shrimp Northern,Boothbay Harbor,Lincoln,E,Live Pounds,831368.75,600519.963,606,30
2011,Shrimp Northern,New Harbor,Lincoln,E,Live Pounds,694822,495994.42,699,31
2011,Shrimp Northern,Other Maine,Not-Specified,UK,Live Pounds,3303941.7,2527289.211,1857,113
2011,Shrimp Northern,Port Clyde,Knox,D,Live Pounds,490326,387828.26,259,13
2011,Shrimp Northern,Portland,Cumberland,F,Live Pounds,2671401.51,2059207.82,775,38
2011,Shrimp Northern,South Bristol,Lincoln,E,Live Pounds,1735059,1274866.48,1075,43
2011,Shrimp Northern,Stonington,Hancock,C,Live Pounds,405157.55,281740.978,203,11
2011,Smelts,Other Maine,Not-Specified,UK,Live Pounds,525,944.45,27,5
2011,Squid Short-Finned,Other Maine,Not-Specified,UK,Live Pounds,1284.24,1273.952,22,6
2011,Tuna Atlantic Bluefin,Biddeford Pool,York,G,Live Pounds,5659,52555,2,3
2011,Tuna Atlantic Bluefin,Kennebunkport,York,G,Live Pounds,17163,164525,13,5
2011,Tuna Atlantic Bluefin,Other Maine,Not-Specified,UK,Live Pounds,96284.25,926408.7,104,26
2011,Tuna Atlantic Bluefin,Other York,York,G,Live Pounds,2580,26117,12,5
2011,Tuna Atlantic Bluefin,Other York,York,UK,Live Pounds,48725,405712,0,1
2011,Tuna Atlantic Bluefin,Portland,Cumberland,F,Live Pounds,59548.75,569333.79,8,6
2011,Unidentified Catch,Other Maine,Not-Specified,UK,Live Pounds,12420595.85,24917094.51,3411,128
2011,Whelk Waved,Other Maine,Not-Specified,UK,Live Pounds,40459,24583.634,168,37
2012,Bloodworms,Addison,Washington,A,Live Pounds,6000.29,64188.31,910,83
2012,Bloodworms,Bar Harbor,Hancock,B,Live Pounds,1448.97,15579.24,106,10
2012,Bloodworms,Bath,Sagadahoc,E,Live Pounds,710.53,7755.58,52,22
2012,Bloodworms,Beals,Washington,A,Live Pounds,2195.97,23442.11,834,72
2012,Bloodworms,Belfast,Waldo,D,Live Pounds,708.88,7786.76,44,13
2012,Bloodworms,Blue Hill,Hancock,C,Live Pounds,647.24,6903,50,23
2012,Bloodworms,Bristol,Lincoln,D,Live Pounds,297.51,3366.73,17,10
2012,Bloodworms,Brunswick,Cumberland,F,Live Pounds,1264.55,13977.72,105,27
2012,Bloodworms,Deer Isle,Hancock,C,Live Pounds,211.17,2262.72,13,6
2012,Bloodworms,Eastport,Washington,A,Live Pounds,75.53,797.92,8,4
2012,Bloodworms,Ellsworth,Hancock,B,Live Pounds,253.66,2720.02,18,10
2012,Bloodworms,Franklin,Hancock,B,Live Pounds,335.34,3579.41,39,21
2012,Bloodworms,Freeport,Cumberland,F,Live Pounds,519.14,5591.12,35,16
2012,Bloodworms,Gouldsboro,Hancock,A,Live Pounds,375.31,4003.02,36,17
2012,Bloodworms,Hancock,Hancock,B,Live Pounds,59995.6,644796.88,4868,194
2012,Bloodworms,Harrington,Washington,A,Live Pounds,16639.31,178885.47,2081,126
2012,Bloodworms,Harrington,Washington,UK,Live Pounds,0.29,3.24,1,1
2012,Bloodworms,Jonesport,Washington,A,Live Pounds,9426.51,101558.18,816,101
2012,Bloodworms,Lamoine,Hancock,B,Live Pounds,15919.73,169949.54,1207,122
2012,Bloodworms,Lubec,Washington,A,Live Pounds,2118.12,22723.15,249,14
2012,Bloodworms,Milbridge,Washington,A,Live Pounds,16855.14,180730.44,1662,83
2012,Bloodworms,Other Hancock,Hancock,UK,Live Pounds,3505.44,37909.17,267,63
2012,Bloodworms,Other Maine,Not-Specified,UK,Live Pounds,21543.36,236014.31,1478,216
2012,Bloodworms,Other Maine,UK,UK,Live Pounds,180410.59,2127458.57,14113,266
2012,Bloodworms,Other Washington,Washington,A,Live Pounds,866.56,9238.63,110,36
2012,Bloodworms,Other Washington,Washington,UK,Live Pounds,32.94,347.98,2,1
2012,Bloodworms,Portland,Cumberland,F,Live Pounds,268.36,2922.71,17,11
2012,Bloodworms,Rockland,Knox,D,Live Pounds,50.23,552.72,4,4
2012,Bloodworms,Sorrento,Hancock,B,Live Pounds,70.11,766.2,10,7
2012,Bloodworms,Steuben,Washington,A,Live Pounds,5075.25,54187.3,560,45
2012,Bloodworms,Sullivan,Hancock,B,Live Pounds,7101.31,76844.36,647,66
2012,Bloodworms,Thomaston,Knox,D,Live Pounds,1085.2,12503.97,70,16
2012,Bloodworms,Trenton,Hancock,B,Live Pounds,12409.72,133320.54,1055,73
2012,Bloodworms,Waldoboro,Lincoln,D,Live Pounds,2577.16,28904.72,221,63
2012,Bloodworms,Westport Island,Lincoln,E,Live Pounds,7800.04,84689.06,422,29
2012,Bloodworms,Wiscasset,Lincoln,E,Live Pounds,71917.03,849305.335,6105,233
2012,Bloodworms,Woolwich,Sagadahoc,E,Live Pounds,6325.3,74987.69,607,125
2012,Bluefish,Portland,Cumberland,F,Live Pounds,1384.4,1329.4,11,3
2012,Clam Northern Quahog / Hard,Brunswick,Cumberland,F,Live Pounds,79181.19,73138.79,393,21
2012,Clam Northern Quahog / Hard,Harpswell,Cumberland,F,Live Pounds,5550.45,5282.61,32,14
2012,Clam Northern Quahog / Hard,Other Maine,Not-Specified,UK,Live Pounds,89374.68,75649.05,439,30
2012,Clam Northern Quahog / Hard,West Bath,Sagadahoc,E,Live Pounds,245686.11,241586.45,1125,37
2012,Clam Ocean Quahog,Jonesport,Washington,A,Live Pounds,5775081,1744319,0,12
2012,Clam Razor Atlantic,Other Maine,Not-Specified,UK,Live Pounds,11054.6,27204.5,213,39
2012,Clam Soft,Addison,Washington,A,Live Pounds,179157.25,248830.05,1804,75
2012,Clam Soft,Bar Harbor,Hancock,B,Live Pounds,10269.74,20268,64,6
2012,Clam Soft,Blue Hill,Hancock,C,Live Pounds,31121.64,47209.44,183,29
2012,Clam Soft,Blue Hill,Hancock,UK,Live Pounds,213,298.2,3,1
2012,Clam Soft,Boothbay,Lincoln,E,Live Pounds,191659.57,263843.8,2383,50
2012,Clam Soft,Boothbay Harbor,Lincoln,E,Live Pounds,48965.2,72861.981,650,15
2012,Clam Soft,Bremen,Lincoln,D,Live Pounds,125380.52,192423.91,1153,58
2012,Clam Soft,Bristol,Lincoln,D,Live Pounds,2599.6,3867.44,30,13
2012,Clam Soft,Brooklin,Hancock,C,Live Pounds,175012.04,244949.945,1152,52
2012,Clam Soft,Brooksville,Hancock,C,Live Pounds,148289.49,230292.74,1521,53
2012,Clam Soft,Brunswick,Cumberland,F,Live Pounds,660053.57,1048188.308,5421,96
2012,Clam Soft,Cushing,Knox,D,Live Pounds,125966.1,167152.65,1369,88
2012,Clam Soft,Cutler,Washington,A,Live Pounds,192160.15,266904.67,2248,67
2012,Clam Soft,Damariscotta,Lincoln,E,Live Pounds,208422.46,315060.2,2430,53
2012,Clam Soft,Deer Isle,Hancock,C,Live Pounds,639574.8,824366.669,4952,140
2012,Clam Soft,Edgecomb,Lincoln,E,Live Pounds,1912.27,2560.28,16,5
2012,Clam Soft,Franklin,Hancock,B,Live Pounds,45507.69,75471.04,392,20
2012,Clam Soft,Freeport,Cumberland,F,Live Pounds,939358.71,1468168.347,5075,70
2012,Clam Soft,Friendship,Knox,D,Live Pounds,135201.47,183347.1,1699,81
2012,Clam Soft,Georgetown,Sagadahoc,E,Live Pounds,180274.38,269524.163,1356,26
2012,Clam Soft,Gouldsboro,Hancock,A,Live Pounds,109782.61,156269.37,984,45
2012,Clam Soft,Hancock,Hancock,B,Live Pounds,14824.02,21992.88,153,39
2012,Clam Soft,Harpswell,Cumberland,F,Live Pounds,380872.78,587899.067,4010,73
2012,Clam Soft,Harrington,Washington,A,Live Pounds,455509.19,557820.414,4539,102
2012,Clam Soft,Isle au Haut,Knox,C,Live Pounds,8037.2,14167.09,68,16
2012,Clam Soft,Jonesboro,Washington,A,Live Pounds,114127.33,138416.28,1348,28
2012,Clam Soft,Jonesport,Washington,A,Live Pounds,202736.59,222733.654,2069,63
2012,Clam Soft,Lamoine,Hancock,B,Live Pounds,318661.45,495578.86,2986,76
2012,Clam Soft,Lubec,Washington,A,Live Pounds,237204.31,347722.262,2761,91
2012,Clam Soft,Machias,Washington,A,Live Pounds,3078.7,4945.7,54,10
2012,Clam Soft,Machiasport,Washington,A,Live Pounds,723320.38,898881.967,8357,130
2012,Clam Soft,Milbridge,Washington,A,Live Pounds,174509.44,242955.58,1952,98
2012,Clam Soft,Mount Desert,Hancock,B,Live Pounds,29068.35,46980.29,138,13
2012,Clam Soft,Newcastle,Lincoln,E,Live Pounds,2027.24,2204.9,29,10
2012,Clam Soft,North Haven,Knox,C,Live Pounds,1878.88,3609.9,13,9
2012,Clam Soft,Other Hancock,Hancock,B,Live Pounds,87.96,114.4,1,1
2012,Clam Soft,Other Hancock,Hancock,UK,Live Pounds,16308.6,25163.68,148,11
2012,Clam Soft,Other Maine,Not-Specified,UK,Live Pounds,218547.89,334521.897,2138,165
2012,Clam Soft,Other Maine,UK,UK,Live Pounds,8541.57,11473.5,111,25
2012,Clam Soft,Other Washington,Washington,A,Live Pounds,3484.48,3571.44,49,9
2012,Clam Soft,Pembroke,Washington,A,Live Pounds,108926.39,140686.2,1600,52
2012,Clam Soft,Penobscot,Hancock,D,Live Pounds,12801.5,21106.15,129,5
2012,Clam Soft,Perry,Washington,A,Live Pounds,130172.38,183925.04,2145,79
2012,Clam Soft,Phippsburg,Sagadahoc,E,Live Pounds,249461.7,343553.734,2578,43
2012,Clam Soft,Roque Bluffs,Washington,A,Live Pounds,162313.08,196138.7,2173,28
2012,Clam Soft,Scarborough,Cumberland,G,Live Pounds,287823.6,412043.7,2652,46
2012,Clam Soft,Sedgwick,Hancock,C,Live Pounds,17335.75,20230.8,211,18
2012,Clam Soft,Sorrento,Hancock,B,Live Pounds,55204.51,75748.93,454,41
2012,Clam Soft,South Bristol,Lincoln,E,Live Pounds,114895.08,156273.15,1001,42
2012,Clam Soft,South Thomaston,Knox,D,Live Pounds,44288.37,64429.09,449,64
2012,Clam Soft,Southwest Harbor,Hancock,B,Live Pounds,4994.98,10581.213,43,7
2012,Clam Soft,St. George,Knox,D,Live Pounds,709032.93,983521.56,6583,152
2012,Clam Soft,Steuben,Washington,A,Live Pounds,58583.52,77219.88,779,57
2012,Clam Soft,Stonington,Hancock,C,Live Pounds,245559.7,313809.549,2193,79
2012,Clam Soft,Sullivan,Hancock,B,Live Pounds,50131.07,81944.29,476,48
2012,Clam Soft,Surry,Hancock,B,Live Pounds,4374,7439.34,35,8
2012,Clam Soft,Swans Island,Hancock,B,Live Pounds,99867.52,140765.74,628,34
2012,Clam Soft,Thomaston,Knox,D,Live Pounds,145508.14,213436.7,1089,46
2012,Clam Soft,Tremont,Hancock,B,Live Pounds,15422.13,21926.51,176,18
2012,Clam Soft,Trenton,Hancock,B,Live Pounds,45713.77,66830.94,443,42
2012,Clam Soft,Vinalhaven,Knox,C,Live Pounds,84747.89,145361.914,632,104
2012,Clam Soft,Waldoboro,Lincoln,D,Live Pounds,653685.37,914084.195,7753,224
2012,Clam Soft,West Bath,Sagadahoc,E,Live Pounds,136679.61,222138.038,1120,23
2012,Clam Soft,Whiting,Washington,A,Live Pounds,23397.49,34365.75,238,15
2012,Clam Soft,Winter Harbor,Hancock,B,Live Pounds,2170.65,3347.74,22,9
2012,Clam Soft,Wiscasset,Lincoln,E,Live Pounds,32416.68,52332.12,368,19
2012,Clam Soft,Woolwich,Sagadahoc,E,Live Pounds,23966.76,38608.613,294,12
2012,Clam Soft,Yarmouth,Cumberland,F,Live Pounds,497971.74,689039.75,1356,26
2012,Crab Atlantic Rock,Beals,Washington,A,Live Pounds,97252,34283.3,977,68
2012,Crab Atlantic Rock,Blue Hill,Hancock,C,Live Pounds,53286,23467.6,232,12
2012,Crab Atlantic Rock,Brooksville,Hancock,C,Live Pounds,74139,24618.7,262,3
2012,Crab Atlantic Rock,Cushing,Knox,D,Live Pounds,40447,15102.05,232,17
2012,Crab Atlantic Rock,Deer Isle,Hancock,C,Live Pounds,48705,12664.3,73,11
2012,Crab Atlantic Rock,Other Maine,Not-Specified,UK,Live Pounds,519086.89,240276.191,2580,186
2012,Crab Atlantic Rock,Port Clyde,Knox,D,Live Pounds,36765,18290,160,11
2012,Crab Atlantic Rock,Portland,Cumberland,F,Live Pounds,7932.6,5747.55,309,12
2012,Crab Atlantic Rock,Stonington,Hancock,C,Live Pounds,35992,15271.25,209,29
2012,Crab Atlantic Rock,Tenants Harbor,Knox,D,Live Pounds,9749,4797,65,6
2012,Crab Atlantic Rock,Vinalhaven,Knox,C,Live Pounds,82795.3,27533.04,2213,97
2012,Crab Jonah,Cutler,Washington,A,Live Pounds,57408,22818.2,408,25
2012,Crab Jonah,Milbridge,Washington,A,Live Pounds,35242,15264,226,11
2012,Crab Jonah,Other Maine,Not-Specified,UK,Live Pounds,417355.4,160155.075,4053,221
2012,Crab Jonah,Prospect Harbor,Hancock,A,Live Pounds,23809,11226.3,34,5
2012,Crab Jonah,Stonington,Hancock,C,Live Pounds,22324,7996.9,316,36
2012,Crab Unc,Other Maine,Not-Specified,UK,Live Pounds,163407,70353.15,1538,76
2012,Dogfish Spiny,Other Maine,Not-Specified,UK,Live Pounds,226770,42554.96,122,10
2012,Elver,Bangor,Penobscot,D,Live Pounds,1740.19,3624866.18,980,183
2012,Elver,Bath,Sagadahoc,E,Live Pounds,99.03,195117,22,8
2012,Elver,Bath,Sagadahoc,UK,Live Pounds,0.71,1278,1,1
2012,Elver,Belfast,Waldo,D,Live Pounds,423.43,901087.5,235,21
2012,Elver,Brewer,Penobscot,D,Live Pounds,230.37,427080,213,92
2012,Elver,Bucksport,Hancock,D,Live Pounds,4.77,8588.75,7,6
2012,Elver,Ellsworth,Hancock,B,Live Pounds,1975.91,3877836.25,1389,153
2012,Elver,Frankfort,Waldo,D,Live Pounds,116.02,224122.5,71,14
2012,Elver,Friendship,Knox,D,Live Pounds,33.95,69069,30,9
2012,Elver,Gouldsboro,Hancock,A,Live Pounds,138.25,281254.5,105,19
2012,Elver,Hampden,Penobscot,D,Live Pounds,101.71,211543,69,11
2012,Elver,Machias,Washington,A,Live Pounds,137.17,276295.5,28,19
2012,Elver,Orland,Hancock,D,Live Pounds,509.49,995273.22,398,24
2012,Elver,Other Hancock,Hancock,UK,Live Pounds,432.68,840753.28,131,36
2012,Elver,Other Maine,Not-Specified,UK,Live Pounds,6630.11,11457262.88,3572,466
2012,Elver,Other Washington,Washington,A,Live Pounds,390.07,755258.15,196,31
2012,Elver,Pembroke,Washington,A,Live Pounds,353.49,139643.3,66,36
2012,Elver,Perry,Washington,A,Live Pounds,245.52,84610.25,171,53
2012,Elver,Phippsburg,Sagadahoc,E,Live Pounds,42.72,86428.5,77,5
2012,Elver,Portland,Cumberland,F,Live Pounds,3496.67,6838212.11,937,90
2012,Elver,Sullivan,Hancock,B,Live Pounds,503.68,991851,399,53
2012,Elver,Surry,Hancock,B,Live Pounds,35.16,74215,30,12
2012,Elver,Waldoboro,Lincoln,D,Live Pounds,3156.95,6438228.5,2470,116
2012,Elver,Warren,Knox,D,Live Pounds,654.86,1297097.75,288,42
2012,Elver,Wiscasset,Lincoln,E,Live Pounds,157.83,287646,83,8
2012,Haddock,Other Maine,Not-Specified,UK,Live Pounds,14742.59,4116.445,117,18
2012,Haddock,Portland,Cumberland,F,Live Pounds,41399.46,98705.859,371,35
2012,Hagfish,Portland,Cumberland,F,Live Pounds,1343756,1235103.12,93,8
2012,Hake Silver (Whiting),Other Maine,Not-Specified,UK,Live Pounds,52490,22717.597,330,23
2012,Hake White,Other Maine,Not-Specified,UK,Live Pounds,1140575.04,1414395.244,1135,46
2012,Halibut Atlantic,Friendship,Knox,D,Live Pounds,1529.39,9756.975,19,12
2012,Halibut Atlantic,Other Maine,Not-Specified,UK,Live Pounds,46026.59,309987.615,504,157
2012,Halibut Atlantic,Port Clyde,Knox,D,Live Pounds,868.55,4892.785,17,7
2012,Halibut Atlantic,Stonington,Hancock,C,Live Pounds,1361.92,7500.05,18,6
2012,Herring Atlantic,Other Maine,Not-Specified,UK,Live Pounds,13675827.38,2193011.07,227,12
2012,Herring Atlantic,Portland,Cumberland,F,Live Pounds,47488766,7380865.91,858,15
2012,Herring Atlantic,Rockland,Knox,D,Live Pounds,30340220,4752476.97,415,10
2012,Herring Atlantic,Winter Harbor,Hancock,B,Live Pounds,1022720,156736,25,4
2012,Lobster American,Addison,Washington,A,Live Pounds,1887367.87,4344756.089,3693,81
2012,Lobster American,Bailey Island,Cumberland,F,Live Pounds,2035393.28,5782418.108,5678,82
2012,Lobster American,Bar Harbor,Hancock,B,Live Pounds,1362575.9,3923839.904,1867,40
2012,Lobster American,Bass Harbor,Hancock,B,Live Pounds,2880469.21,8163772.057,5399,85
2012,Lobster American,Beals,Washington,A,Live Pounds,4619873.65,10818257.78,10414,207
2012,Lobster American,Belfast,Waldo,D,Live Pounds,301535.56,763500.226,878,43
